address;function;length;crc rate;command response;binary result
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;14132;0;1
4;16;90;12355;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17969;0;1
4;16;90;12355;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;12597;0;1
4;16;90;12355;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13363;0;1
4;16;90;12355;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;12593;0;1
4;16;90;12355;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;14388;0;1
4;16;90;12355;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17457;0;1
4;16;90;12355;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13892;0;1
4;16;90;12355;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;14657;0;1
4;16;90;12356;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13890;0;1
4;16;90;12356;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13107;0;1
4;16;90;12356;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;12851;0;1
4;16;90;12356;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;12339;0;1
4;16;90;12356;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13623;0;1
4;16;90;12356;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;14661;0;1
4;16;90;12356;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17221;0;1
4;16;90;12356;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13369;0;1
4;16;90;12356;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13879;0;1
4;16;90;12356;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17730;0;1
4;16;90;12356;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;12610;0;1
4;16;90;12356;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;16966;0;1
4;16;90;12356;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;16690;0;1
4;16;90;12356;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;12609;0;1
4;16;90;12356;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;14642;0;1
4;16;90;12356;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;14646;0;1
4;16;90;12356;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13622;0;1
4;16;90;12356;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17968;0;1
4;16;90;12357;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13878;0;1
4;16;90;12357;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17474;0;1
4;16;90;12357;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;16707;0;1
4;16;90;12357;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;12353;0;1
4;16;90;12357;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;16953;0;1
4;16;90;12357;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17206;0;1
4;16;90;12357;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;16947;0;1
4;16;90;12357;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;12870;0;1
4;16;90;12357;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;14403;0;1
4;16;90;12357;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17474;0;1
4;16;90;12357;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17203;0;1
4;16;90;12357;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13113;0;1
4;16;90;12357;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;16947;0;1
4;16;90;12357;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;14145;0;1
4;16;90;12357;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13616;0;1
4;16;90;12357;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;12340;0;1
4;16;90;12357;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;12600;0;1
4;16;90;12357;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;12594;0;0
4;16;90;17990;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17973;0;0
4;16;90;17990;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17990;0;0
4;16;90;17990;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17986;0;0
4;16;90;17990;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;14385;0;0
4;16;90;17990;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17986;0;0
4;16;90;17990;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;16950;0;0
4;16;90;17990;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13619;0;0
4;16;90;17990;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;16708;0;0
4;16;90;17990;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17973;0;0
4;16;90;17990;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17713;0;0
4;16;90;17990;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;12856;0;0
4;16;90;17990;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;12613;0;0
4;16;90;17990;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17713;0;0
4;16;90;17990;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;12354;0;0
4;16;90;17990;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;12868;0;0
4;16;90;17990;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17976;0;0
4;16;90;17990;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17478;0;0
4;16;90;17990;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17712;0;0
4;16;90;17987;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;14661;0;0
4;16;90;17987;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13891;0;0
4;16;90;17987;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;14645;0;0
4;16;90;17987;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;12336;0;0
4;16;90;17987;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;12592;0;0
4;16;90;17987;1;1
4;16;16;17718;0;1
4;3;16;12869;1;0
4;3;46;14647;0;0
4;16;90;17987;1;1
4;16;16;17718;0;1
4;3;16;12869;1;0
4;3;46;12342;0;0
4;16;90;17987;1;1
4;16;16;17718;0;1
4;3;16;12869;1;0
4;3;46;13875;0;0
4;16;90;17987;1;1
4;16;16;17718;0;1
4;3;16;12869;1;0
4;3;46;13636;0;0
4;16;90;17987;1;1
4;16;16;17718;0;1
4;3;16;12869;1;0
4;3;46;14393;0;0
4;16;90;17987;1;1
4;16;16;17718;0;1
4;3;16;12869;1;0
4;3;46;17217;0;0
4;16;90;17987;1;1
4;16;16;17718;0;1
4;3;16;12869;1;0
4;3;46;16945;0;0
4;16;90;17987;1;1
4;16;16;17718;0;1
4;3;16;12869;1;0
4;3;46;17476;0;0
4;16;90;17987;1;1
4;16;16;17718;0;1
4;3;16;12869;1;0
4;3;46;13113;0;0
4;16;90;17987;1;1
4;16;16;17718;0;1
4;3;16;12869;1;0
4;3;46;13368;0;0
4;16;90;17987;1;1
4;16;16;17718;0;1
4;3;16;12869;1;0
4;3;46;12612;0;0
4;16;90;17987;1;1
4;16;16;17718;0;1
4;3;16;12869;1;0
4;3;46;17713;0;0
4;16;90;17987;1;1
4;16;16;17718;0;1
4;3;16;12869;1;0
4;3;46;12597;0;0
4;16;90;13621;1;1
4;16;16;17718;0;1
4;3;16;12869;1;0
4;3;46;13123;0;0
4;16;90;13621;1;1
4;16;16;17718;0;1
4;3;16;12869;1;0
4;3;46;12601;0;0
4;16;90;13621;1;1
4;16;16;17718;0;1
4;3;16;12869;1;0
4;3;46;13617;0;0
4;16;90;13621;1;1
4;16;16;17718;0;1
4;3;16;12869;1;0
4;3;46;12596;0;0
4;16;90;13621;1;1
4;16;16;17718;0;1
4;3;16;12869;1;0
4;3;46;13379;0;0
4;16;90;13621;1;1
4;16;16;17718;0;1
4;3;16;12869;1;0
4;3;46;12592;0;0
4;16;90;13621;1;1
4;16;16;17718;0;1
4;3;16;12869;1;0
4;3;46;16693;0;0
4;16;90;13621;1;1
4;16;16;17718;0;1
4;3;16;12869;1;0
4;3;46;16708;0;0
4;16;90;13621;1;1
4;16;16;17718;0;1
4;3;16;12869;1;0
4;3;46;12850;0;0
4;16;90;13621;1;1
4;16;16;17718;0;1
4;3;16;12869;1;0
4;3;46;16709;0;0
4;16;90;13621;1;1
4;16;16;17718;0;1
4;3;16;12869;1;0
4;3;46;17475;0;0
4;16;90;13621;1;1
4;16;16;17718;0;1
4;3;16;12869;1;0
4;3;46;13880;0;0
4;16;90;13621;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17968;0;0
4;16;90;13621;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17221;0;0
4;16;90;13621;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;16964;0;0
4;16;90;13621;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13619;0;0
4;16;90;13621;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;14646;0;0
4;16;90;13621;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13619;0;0
4;16;90;14137;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;14646;0;0
4;16;90;14137;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;12357;0;0
4;16;90;14137;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17475;0;0
4;16;90;14137;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;14648;0;0
4;16;90;14137;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13877;0;0
4;16;90;14137;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13619;0;0
4;16;90;14137;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;14648;0;0
4;16;90;14137;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;14647;0;0
4;16;90;14137;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;14647;0;0
4;16;90;14137;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17475;0;0
4;16;90;14137;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13878;0;0
4;16;90;14137;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13879;0;0
4;16;90;14137;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13878;0;0
4;16;90;14137;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;16707;0;0
4;16;90;14137;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;16707;0;0
4;16;90;14137;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13108;0;0
4;16;90;14137;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17968;0;0
4;16;90;14137;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17968;0;0
4;16;90;17206;1;1
4;16;16;17718;0;1
4;3;16;12869;1;0
4;3;46;16707;0;0
4;16;90;17206;1;1
4;16;16;17718;0;1
4;3;16;12869;1;0
4;3;46;13878;0;0
4;16;90;17206;1;1
4;16;16;17718;0;1
4;3;16;12869;1;0
4;3;46;13109;0;0
4;16;90;17206;1;1
4;16;16;17718;0;1
4;3;16;12869;1;0
4;3;46;14145;0;0
4;16;90;17206;1;1
4;16;16;17718;0;1
4;3;16;12869;1;0
4;3;46;13109;0;0
4;16;90;17206;1;1
4;16;16;17718;0;1
4;3;16;12869;1;0
4;3;46;14145;0;0
4;16;90;17206;1;1
4;16;16;17718;0;1
4;3;16;12869;1;0
4;3;46;14145;0;0
4;16;90;17206;1;1
4;16;16;17718;0;1
4;3;16;12869;1;0
4;3;46;14145;0;0
4;16;90;17206;1;1
4;16;16;17718;0;1
4;3;16;12869;1;0
4;3;46;14137;0;0
4;16;90;17206;1;1
4;16;16;17718;0;1
4;3;16;12869;1;0
4;3;46;16964;0;0
4;16;90;17206;1;1
4;16;16;17718;0;1
4;3;16;12869;1;0
4;3;46;13110;0;0
4;16;90;16689;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;12339;0;0
4;16;90;16689;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;12338;0;0
4;16;90;16689;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;12339;0;0
4;16;90;16689;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;14403;0;0
4;16;90;16689;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;14402;0;0
4;16;90;16689;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;12338;0;0
4;16;90;16689;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13369;0;0
4;16;90;16688;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;14403;0;0
4;16;90;16688;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17457;0;0
4;16;90;16688;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;12598;0;0
4;16;90;16688;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17457;0;0
4;16;90;16688;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17459;0;0
4;16;90;16688;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13634;0;0
4;16;90;16688;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13634;0;0
4;16;90;16688;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;16689;0;0
4;16;90;16688;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;16690;0;0
4;16;90;16688;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;16688;0;0
4;16;90;16688;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;16689;0;0
4;8;12;17968;1;1
4;136;10;14131;0;1
4;3;16;12869;1;0
4;3;46;12857;0;0
4;8;12;17968;1;1
4;136;10;14131;0;1
4;3;16;12869;1;0
4;3;46;14128;0;0
4;8;12;17968;1;1
4;136;10;14131;0;1
4;3;16;12869;1;0
4;3;46;16949;0;0
4;8;12;17968;1;1
4;136;10;14131;0;1
4;3;16;12869;1;0
4;3;46;13125;0;0
4;8;12;17968;1;1
4;136;10;14131;0;1
4;3;16;12869;1;0
4;3;46;17206;0;0
4;8;12;17968;1;1
4;136;10;14131;0;1
4;3;16;12869;1;0
4;3;46;12355;0;0
4;8;12;17968;1;1
4;136;10;14131;0;1
4;3;16;12869;1;0
4;3;46;14645;0;0
4;8;12;17968;1;1
4;136;10;14131;0;1
4;3;16;12869;1;0
4;3;46;17473;0;0
4;8;12;17968;1;1
4;136;10;14131;0;1
4;3;16;12869;1;0
4;3;46;13877;0;0
4;8;12;17968;1;1
4;136;10;14131;0;1
4;3;16;12869;1;0
4;3;46;12614;0;0
4;8;12;17968;1;1
4;136;10;14131;0;1
4;3;16;12869;1;0
4;3;46;12613;0;0
4;8;12;17968;1;1
4;136;10;14131;0;1
4;3;16;12869;1;0
4;3;46;16697;0;0
4;8;12;17968;1;1
4;136;10;14131;0;1
4;3;16;12869;1;0
4;3;46;17733;0;0
4;8;12;17968;1;1
4;136;10;14131;0;1
4;3;16;12869;1;0
4;3;46;16962;0;0
4;8;12;17968;1;1
4;136;10;14131;0;1
4;3;16;12869;1;0
4;3;46;16961;0;0
4;8;12;17968;1;1
4;136;10;14131;0;1
4;3;16;12869;1;0
4;3;46;12337;0;0
4;8;12;17968;1;1
4;136;10;14131;0;1
4;3;16;12869;1;0
4;3;46;14402;0;0
4;8;12;17968;1;1
4;136;10;14131;0;1
4;3;16;12869;1;0
4;3;46;14401;0;0
4;8;12;17968;1;1
4;136;10;14131;0;1
4;3;16;12869;1;0
4;3;46;14402;0;0
4;8;12;17968;1;1
4;136;10;14131;0;1
4;3;16;12869;1;0
4;3;46;17715;0;0
4;8;12;17968;1;1
4;136;10;14131;0;1
4;3;16;12869;1;0
4;3;46;13625;0;0
4;8;12;17968;1;1
4;136;10;14131;0;1
4;3;16;12869;1;0
4;3;46;17715;0;0
4;8;12;17968;1;1
4;136;10;14131;0;1
4;3;16;12869;1;0
4;3;46;13891;0;0
4;8;12;17968;1;1
4;136;10;14131;0;1
4;3;16;12869;1;0
4;3;46;16947;0;0
4;8;12;17968;1;1
4;136;10;14131;0;1
4;3;16;12869;1;0
4;3;46;13122;0;0
4;8;12;17968;1;1
4;136;10;14131;0;1
4;3;16;12869;1;0
4;3;46;17204;0;0
4;8;12;17968;1;1
4;136;10;14131;0;1
4;3;16;12869;1;0
4;3;46;12354;0;0
4;8;12;17968;1;1
4;136;10;14131;0;1
4;3;16;12869;1;0
4;3;46;12353;0;0
4;8;12;17968;1;1
4;136;10;14131;0;1
4;3;16;12869;1;0
4;3;46;13382;0;0
4;8;12;17968;1;1
4;136;10;14131;0;1
4;3;16;12869;1;0
4;3;46;14642;0;0
4;16;90;14662;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;14642;0;0
4;16;90;14662;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13873;0;0
4;16;90;14662;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;12613;0;0
4;16;90;14662;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13873;0;0
4;16;90;14662;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17465;0;0
4;16;90;14662;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17465;0;0
4;16;90;14662;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13874;0;0
4;16;90;14662;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13873;0;0
4;16;90;14662;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17465;0;0
4;16;90;14662;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17473;0;0
4;16;90;16944;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13874;0;0
4;16;90;16944;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;16695;0;0
4;16;90;16944;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17731;0;0
4;16;90;16944;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13874;0;0
4;16;90;16944;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17730;0;0
4;16;90;16944;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17731;0;0
4;16;90;16944;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;16695;0;0
4;16;90;16944;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17731;0;0
4;16;90;16944;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;16695;0;0
4;16;90;16944;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13104;0;0
4;16;90;16944;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17731;0;0
4;16;90;16944;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;16961;0;0
4;16;90;16944;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13106;0;0
4;16;90;16944;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;16962;0;0
4;16;90;16944;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;14135;0;0
4;16;90;16944;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17990;0;0
4;16;90;16944;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13363;0;0
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;12336;0;0
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13364;0;0
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;14135;0;0
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;14386;0;1
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13363;0;1
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;14387;0;1
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17204;0;1
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;14389;0;1
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;12341;0;1
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;14386;0;1
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17205;0;1
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;12340;0;1
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13363;0;1
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;12342;0;1
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;14393;0;1
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17206;0;1
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;14389;0;1
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17218;0;1
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;12345;0;1
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;14401;0;1
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;14640;0;1
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;16950;0;1
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17712;0;1
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13112;0;1
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;16945;0;1
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17474;0;1
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;12340;0;1
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13633;0;1
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17461;0;1
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17990;0;1
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;12855;0;1
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;14406;0;1
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13890;0;0
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17973;0;0
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13890;0;0
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17973;0;0
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13891;0;0
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;14384;0;0
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13113;0;0
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;14148;0;0
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13121;0;0
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13121;0;0
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;14150;0;0
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17974;0;0
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13122;0;0
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17204;0;0
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;14149;0;0
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17204;0;0
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17205;0;0
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13380;0;0
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17204;0;0
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13380;0;0
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;12344;0;0
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;14642;0;0
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;14643;0;0
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;12344;0;0
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17463;0;0
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17463;0;0
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;13381;0;0
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;12344;0;0
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17463;0;0
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17463;0;0
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;17464;0;0
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;12613;0;0
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;12611;0;0
4;16;90;16945;1;0
4;16;16;17718;0;0
4;3;16;12869;1;0
4;3;46;12612;0;0
